freq_hz,freq_word,xr,xi,yr,yi,x_mag_db,y_mag_db
3.815114062500000000e+04,9.103180000000000000e+05,-1.000671237707138062e-01,1.020183712244033813e-01,1.628365367650985718e-02,2.640146389603614807e-02,-1.689919281005859375e+01,-3.016736984252929688e+01
3.818114843750000000e+04,9.110340000000000000e+05,-2.614611200988292694e-02,-1.396473348140716553e-01,-3.079223446547985077e-02,-1.848662854172289371e-03,-1.694971275329589844e+01,-3.021555137634277344e+01
3.821117968750000000e+04,9.117490000000000000e+05,9.787245839834213257e-02,-1.043094098567962646e-01,-1.672143302857875824e-02,-2.612518332898616791e-02,-1.689105606079101562e+01,-3.016765594482421875e+01
3.824123437500000000e+04,9.124650000000000000e+05,-1.375433802604675293e-01,3.884463384747505188e-02,9.399066329933702946e-04,3.093048557639122009e-02,-1.689793395996093750e+01,-3.018825721740722656e+01
3.827131250000000000e+04,9.131810000000000000e+05,1.329790651798248291e-01,-4.988548532128334045e-02,-3.328393679112195969e-03,-3.076804056763648987e-02,-1.695251083374023438e+01,-3.018747520446777344e+01
3.830141796875000000e+04,9.138970000000000000e+05,-9.771404415369033813e-02,-1.044978052377700806e-01,-2.689738012850284576e-02,1.483287662267684937e-02,-1.688928222656250000e+01,-3.025265884399414062e+01
3.833154296875000000e+04,9.146370000000000000e+05,-7.427872624248266220e-03,1.422983556985855103e-01,2.974915690720081329e-02,9.117624722421169281e-03,-1.692418479919433594e+01,-3.014060211181640625e+01
3.836169140625000000e+04,9.153520000000000000e+05,-7.406274229288101196e-02,1.217033341526985168e-01,2.157172933220863342e-02,2.194206416606903076e-02,-1.692568206787109375e+01,-3.023744583129882812e+01
3.839186718750000000e+04,9.160680000000000000e+05,7.286008447408676147e-02,1.226672530174255371e-01,2.951976470649242401e-02,-8.963413536548614502e-03,-1.691310882568359375e+01,-3.021472930908203125e+01
3.842206250000000000e+04,9.167840000000000000e+05,-1.355992108583450317e-01,-4.478685557842254639e-02,-1.637946628034114838e-02,2.601730078458786011e-02,-1.690518760681152344e+01,-3.024482345581054688e+01
3.845228515625000000e+04,9.175000000000000000e+05,-1.357496380805969238e-01,-4.568627104163169861e-02,-1.671317033469676971e-02,2.598045580089092255e-02,-1.687924194335937500e+01,-3.020308685302734375e+01
3.848252734375000000e+04,9.182400000000000000e+05,-1.046744212508201599e-01,-9.752896428108215332e-02,-2.566770277917385101e-02,1.677271537482738495e-02,-1.688911247253417969e+01,-3.026800537109375000e+01
3.851279687500000000e+04,9.189550000000000000e+05,-2.419246733188629150e-02,1.409882605075836182e-01,2.822059206664562225e-02,1.252115517854690552e-02,-1.689031410217285156e+01,-3.020824432373046875e+01
3.854308984375000000e+04,9.196710000000000000e+05,-1.444187713786959648e-03,1.431192457675933838e-01,2.980472333729267120e-02,7.699613459408283234e-03,-1.688559722900390625e+01,-3.023372459411621094e+01
3.857340625000000000e+04,9.203870000000000000e+05,-8.750396221876144409e-02,1.121491789817810059e-01,1.894160546362400055e-02,2.400335296988487244e-02,-1.693910217285156250e+01,-3.029213905334472656e+01
3.860374609375000000e+04,9.211270000000000000e+05,-6.342417746782302856e-02,-1.275606155395507812e-01,-2.984844148159027100e-02,6.706807762384414673e-03,-1.692625045776367188e+01,-3.028765487670898438e+01
3.863410937500000000e+04,9.218430000000000000e+05,-1.049093902111053467e-01,9.634140878915786743e-02,1.466056797653436661e-02,2.694648504257202148e-02,-1.692768287658691406e+01,-3.026389312744140625e+01
3.866449609375000000e+04,9.225580000000000000e+05,-1.037162914872169495e-01,9.792734682559967041e-02,1.498470082879066467e-02,2.679359726607799530e-02,-1.691503143310546875e+01,-3.025747108459472656e+01
3.869491015625000000e+04,9.232980000000000000e+05,-1.159358099102973938e-01,8.126919716596603394e-02,1.105568651109933853e-02,2.848583646118640900e-02,-1.697976684570312500e+01,-3.029806137084960938e+01
3.872534375000000000e+04,9.240140000000000000e+05,6.169464811682701111e-02,1.285910457372665405e-01,2.985565178096294403e-02,-5.944553297013044357e-03,-1.691608810424804688e+01,-3.033061981201171875e+01
3.875580468750000000e+04,9.247540000000000000e+05,-1.428664475679397583e-01,3.672306658700108528e-03,-6.707966793328523636e-03,2.984214387834072113e-02,-1.689852523803710938e+01,-3.028932762145996094e+01
3.878628515625000000e+04,9.254700000000000000e+05,1.419623941183090210e-01,1.261078845709562302e-02,9.756407700479030609e-03,-2.881605923175811768e-02,-1.692239952087402344e+01,-3.033598899841308594e+01
3.881679296875000000e+04,9.262090000000000000e+05,-1.426426172256469727e-01,1.966453623026609421e-03,-6.916788872331380844e-03,2.976350672543048859e-02,-1.691418838500976562e+01,-3.029788780212402344e+01
3.884732421875000000e+04,9.269250000000000000e+05,-6.656935065984725952e-02,-1.262096613645553589e-01,-2.957697771489620209e-02,7.452584337443113327e-03,-1.691214752197265625e+01,-3.031358909606933594e+01
3.887788281250000000e+04,9.276650000000000000e+05,7.828099280595779419e-02,1.194575130939483643e-01,2.854906581342220306e-02,-1.006835699081420898e-02,-1.690412139892578125e+01,-3.037904930114746094e+01
3.890846093750000000e+04,9.283810000000000000e+05,-1.361547261476516724e-01,3.767256066203117371e-02,7.124969852156937122e-04,3.039349429309368134e-02,-1.699897575378417969e+01,-3.034200286865234375e+01
3.893906250000000000e+04,9.291200000000000000e+05,7.573562860488891602e-02,1.214061677455902100e-01,2.901398949325084686e-02,-9.324599988758563995e-03,-1.688768768310546875e+01,-3.032096672058105469e+01
3.896969140625000000e+04,9.298600000000000000e+05,6.394855678081512451e-02,-1.271763145923614502e-01,-2.317899279296398163e-02,-1.969407498836517334e-02,-1.693291282653808594e+01,-3.033800888061523438e+01
3.900034375000000000e+04,9.305760000000000000e+05,-1.313787400722503662e-01,-5.671844258904457092e-02,-1.828992366790771484e-02,2.424209192395210266e-02,-1.688726043701171875e+01,-3.035174942016601562e+01
3.903101953125000000e+04,9.313150000000000000e+05,-2.765143653959967196e-05,1.426903605461120605e-01,2.941623516380786896e-02,7.079145871102809906e-03,-1.691210746765136719e+01,-3.038375473022460938e+01
3.906171875000000000e+04,9.320550000000000000e+05,-1.114790290594100952e-01,8.900593966245651245e-02,1.272202935069799423e-02,2.761257998645305634e-02,-1.691443634033203125e+01,-3.034185028076171875e+01
3.909244140625000000e+04,9.327710000000000000e+05,-7.066936790943145752e-02,1.240226551890373230e-01,2.196736261248588562e-02,2.082628943026065826e-02,-1.690885734558105469e+01,-3.037962722778320312e+01
3.912319140625000000e+04,9.335110000000000000e+05,-1.406874060630798340e-01,2.336487546563148499e-02,-2.164665143936872482e-03,2.995909005403518677e-02,-1.691673278808593750e+01,-3.044681358337402344e+01
3.915396484375000000e+04,9.342500000000000000e+05,-1.224626079201698303e-01,7.372762262821197510e-02,8.820759132504463196e-03,2.884291857481002808e-02,-1.689670944213867188e+01,-3.041092300415039062e+01
3.918476171875000000e+04,9.349900000000000000e+05,1.406701952219009399e-01,-2.515993267297744751e-02,1.844755257479846478e-03,-3.009929135441780090e-02,-1.689920234680175781e+01,-3.041259384155273438e+01
3.921558203125000000e+04,9.357300000000000000e+05,7.646386325359344482e-02,1.200779378414154053e-01,2.853360958397388458e-02,-9.533165954053401947e-03,-1.693244171142578125e+01,-3.043328285217285156e+01
3.924642578125000000e+04,9.364460000000000000e+05,1.368512362241744995e-01,4.070590808987617493e-02,1.526436582207679749e-02,-2.610899694263935089e-02,-1.690684318542480469e+01,-3.038730621337890625e+01
3.927729687500000000e+04,9.371850000000000000e+05,-7.701088488101959229e-02,-1.201808378100395203e-01,-2.853479795157909393e-02,9.558800607919692993e-03,-1.690921401977539062e+01,-3.043061065673828125e+01
3.930818750000000000e+04,9.379250000000000000e+05,-1.409797966480255127e-01,-2.288114652037620544e-02,-1.178094372153282166e-02,2.758940681815147400e-02,-1.690394401550292969e+01,-3.045774078369140625e+01
3.933910546875000000e+04,9.386650000000000000e+05,1.003085076808929443e-01,-1.003660708665847778e-01,-1.573759503662586212e-02,-2.578666433691978455e-02,-1.696045303344726562e+01,-3.039708137512207031e+01
3.937005078125000000e+04,9.394040000000000000e+05,1.347530484199523926e-01,-4.809454083442687988e-02,-2.838959218934178352e-03,-2.988297678530216217e-02,-1.688850975036621094e+01,-3.045250129699707031e+01
3.940101562500000000e+04,9.401440000000000000e+05,1.038521230220794678e-01,-9.785276651382446289e-02,-1.489862240850925446e-02,-2.627962082624435425e-02,-1.691213226318359375e+01,-3.039725494384765625e+01
3.943200781250000000e+04,9.408840000000000000e+05,1.054158955812454224e-01,-9.458635747432708740e-02,-1.417178567498922348e-02,-2.638723701238632202e-02,-1.697688865661621094e+01,-3.047146606445312500e+01
3.946302343750000000e+04,9.416230000000000000e+05,-1.035893261432647705e-01,-9.699978679418563843e-02,-2.501195110380649567e-02,1.629111543297767639e-02,-1.695946884155273438e+01,-3.050123214721679688e+01
3.949406250000000000e+04,9.423630000000000000e+05,-1.154250577092170715e-01,-8.365088701248168945e-02,-2.254161983728408813e-02,1.946202851831912994e-02,-1.692067337036132812e+01,-3.052127838134765625e+01
3.952512500000000000e+04,9.431030000000000000e+05,2.830077428370714188e-03,-1.424438357353210449e-01,-2.881722338497638702e-02,-7.711996790021657944e-03,-1.692541313171386719e+01,-3.050655364990234375e+01
3.955621484375000000e+04,9.438420000000000000e+05,1.408493965864181519e-01,-1.819794625043869019e-02,3.271560184657573700e-03,-2.960156276822090149e-02,-1.695300102233886719e+01,-3.052098083496093750e+01
3.958732812500000000e+04,9.445820000000000000e+05,9.089087694883346558e-02,-1.098131462931632996e-01,-1.797639392316341400e-02,-2.395257726311683655e-02,-1.692074584960937500e+01,-3.047267150878906250e+01
3.961846484375000000e+04,9.453220000000000000e+05,7.875438779592514038e-02,-1.189688146114349365e-01,-2.026014029979705811e-02,-2.195095643401145935e-02,-1.691311073303222656e+01,-3.049480438232421875e+01
3.964962500000000000e+04,9.460850000000000000e+05,-8.244239538908004761e-02,1.153914630413055420e-01,1.937217824161052704e-02,2.275366336107254028e-02,-1.696546173095703125e+01,-3.049143218994140625e+01
3.968081250000000000e+04,9.468250000000000000e+05,-8.380315452814102173e-02,-1.154278442263603210e-01,-2.748868428170681000e-02,1.134871412068605423e-02,-1.691509056091308594e+01,-3.053340911865234375e+01
3.971202343750000000e+04,9.475650000000000000e+05,-5.136537179350852966e-02,1.320172995328903198e-01,2.430428378283977509e-02,1.697553507983684540e-02,-1.697518157958984375e+01,-3.056076812744140625e+01
3.974326171875000000e+04,9.483040000000000000e+05,-8.118551224470138550e-02,1.173749566078186035e-01,1.986344344913959503e-02,2.211865223944187164e-02,-1.691052246093750000e+01,-3.053650283813476562e+01
3.977451953125000000e+04,9.490680000000000000e+05,-1.014828458428382874e-01,-9.928565472364425659e-02,-2.502543106675148010e-02,1.569392718374729156e-02,-1.695586776733398438e+01,-3.059199142456054688e+01
3.980580468750000000e+04,9.498080000000000000e+05,-3.560394281521439552e-03,1.427896469831466675e-01,2.879705838859081268e-02,7.832688279449939728e-03,-1.690336608886718750e+01,-3.050306701660156250e+01
3.983711328125000000e+04,9.505470000000000000e+05,1.369369626045227051e-01,3.926843777298927307e-02,1.468621473759412766e-02,-2.567123807966709137e-02,-1.692637825012207031e+01,-3.058142089843750000e+01
3.986844921875000000e+04,9.512870000000000000e+05,-3.379712998867034912e-02,1.383765637874603271e-01,2.628667838871479034e-02,1.372794155031442642e-02,-1.692711067199707031e+01,-3.055790901184082031e+01
3.989980468750000000e+04,9.520510000000000000e+05,-1.389070749282836914e-01,3.100141510367393494e-02,-6.220387876965105534e-04,2.967869304120540619e-02,-1.693440628051757812e+01,-3.054919815063476562e+01
3.993119140625000000e+04,9.527900000000000000e+05,3.343670628964900970e-03,1.421531736850738525e-01,2.889067865908145905e-02,6.240473594516515732e-03,-1.694246673583984375e+01,-3.058679962158203125e+01
3.996259765625000000e+04,9.535540000000000000e+05,-1.407246142625808716e-01,-2.302293479442596436e-02,-1.157191395759582520e-02,2.743275091052055359e-02,-1.691788482666015625e+01,-3.052338409423828125e+01
3.999403125000000000e+04,9.542940000000000000e+05,7.760143838822841644e-03,-1.420256942510604858e-01,-2.832401357591152191e-02,-8.438018150627613068e-03,-1.693971443176269531e+01,-3.058761978149414062e+01
4.002548828125000000e+04,9.550330000000000000e+05,6.121159717440605164e-02,-1.292321085929870605e-01,-2.304411679506301880e-02,-1.870408467948436737e-02,-1.689353561401367188e+01,-3.055086135864257812e+01
4.005696875000000000e+04,9.557970000000000000e+05,1.379715055227279663e-01,-3.353977575898170471e-02,9.107737241720315069e-06,-2.945562452077865601e-02,-1.695486640930175781e+01,-3.061663627624511719e+01
4.008847656250000000e+04,9.565360000000000000e+05,-6.063216179609298706e-02,-1.288620531558990479e-01,-2.888027019798755646e-02,6.196164991706609726e-03,-1.692896080017089844e+01,-3.059253311157226562e+01
4.012000781250000000e+04,9.573000000000000000e+05,-3.993234038352966309e-02,1.368951350450515747e-01,2.559137344360351562e-02,1.475853007286787033e-02,-1.691758728027343750e+01,-3.059118652343750000e+01
4.015156640625000000e+04,9.580640000000000000e+05,-7.846913300454616547e-03,1.427263617515563965e-01,2.825163118541240692e-02,8.388888090848922729e-03,-1.689680862426757812e+01,-3.061216163635253906e+01
4.018314453125000000e+04,9.588030000000000000e+05,-7.318732887506484985e-02,1.217160224914550781e-01,2.084803953766822815e-02,2.043009176850318909e-02,-1.695268821716308594e+01,-3.069545555114746094e+01
4.021475390625000000e+04,9.595670000000000000e+05,1.060995087027549744e-01,9.487999230623245239e-02,2.412443049252033234e-02,-1.655302010476589203e-02,-1.693375015258789062e+01,-3.067531204223632812e+01
4.024638281250000000e+04,9.603060000000000000e+05,1.277842819690704346e-01,-5.652042850852012634e-02,-5.001646000891923904e-03,-2.849168889224529266e-02,-1.709444808959960938e+01,-3.077382087707519531e+01
4.027803906250000000e+04,9.610700000000000000e+05,6.584049016237258911e-02,-1.213822737336158752e-01,-2.108176797628402710e-02,-1.911556348204612732e-02,-1.719680595397949219e+01,-3.091597747802734375e+01
4.030971875000000000e+04,9.618340000000000000e+05,1.267115026712417603e-01,-5.790830031037330627e-02,-5.521057173609733582e-03,-2.818688005208969116e-02,-1.711992835998535156e+01,-3.083555412292480469e+01
4.034142578125000000e+04,9.625730000000000000e+05,4.969879239797592163e-02,-1.316417306661605835e-01,-2.412846870720386505e-02,-1.630522869527339935e-02,-1.703345489501953125e+01,-3.071581840515136719e+01
4.037315625000000000e+04,9.633370000000000000e+05,-5.495868250727653503e-02,-1.186709031462669373e-01,-2.674487233161926270e-02,5.218181759119033813e-03,-1.766921615600585938e+01,-3.129293251037597656e+01
4.040491015625000000e+04,9.641000000000000000e+05,1.238296478986740112e-01,3.580195596441626549e-03,6.734002847224473953e-03,-2.472825162112712860e-02,-1.813987922668457031e+01,-3.182544898986816406e+01
4.043669140625000000e+04,9.648640000000000000e+05,1.004522815346717834e-01,-9.141324460506439209e-02,-1.360053010284900665e-02,-2.452901005744934082e-02,-1.734073257446289062e+01,-3.104220390319824219e+01
4.046849609375000000e+04,9.656040000000000000e+05,-8.536653965711593628e-02,7.720581442117691040e-02,1.144355069845914841e-02,2.140727452933788300e-02,-1.877843666076660156e+01,-3.229718017578125000e+01
4.050032812500000000e+04,9.663670000000000000e+05,1.145010814070701599e-01,3.070561774075031281e-02,1.176880579441785812e-02,-2.158511988818645477e-02,-1.852220726013183594e+01,-3.218659591674804688e+01
4.053218359375000000e+04,9.671310000000000000e+05,-1.054134741425514221e-01,-6.514805555343627930e-02,-1.822927221655845642e-02,1.820853911340236664e-02,-1.813714218139648438e+01,-3.177925300598144531e+01
4.056406640625000000e+04,9.678940000000000000e+05,-1.130325570702552795e-01,8.685168623924255371e-02,1.187268178910017014e-02,2.650763280689716339e-02,-1.692085456848144531e+01,-3.073855590820312500e+01
4.059596875000000000e+04,9.686580000000000000e+05,9.884646534919738770e-02,8.509691804647445679e-02,2.169582806527614594e-02,-1.558000687509775162e-02,-1.769241714477539062e+01,-3.146639060974121094e+01
4.062790234375000000e+04,9.694210000000000000e+05,1.365367770195007324e-01,-3.724404796957969666e-02,-8.999812998808920383e-04,-2.889070287346839905e-02,-1.698331832885742188e+01,-3.078062438964843750e+01
4.065985546875000000e+04,9.701850000000000000e+05,-6.811251491308212280e-02,-1.009006127715110779e-01,-2.341455593705177307e-02,8.859273046255111694e-03,-1.829144477844238281e+01,-3.202920532226562500e+01
4.069183984375000000e+04,9.709480000000000000e+05,-1.433805469423532486e-02,1.401544362306594849e-01,2.710602618753910065e-02,9.425063617527484894e-03,-1.702264785766601562e+01,-3.084300231933593750e+01
4.072384375000000000e+04,9.717120000000000000e+05,6.844801455736160278e-02,-1.179638057947158813e-01,-2.009487710893154144e-02,-1.938451454043388367e-02,-1.730473327636718750e+01,-3.108148574829101562e+01
4.075587500000000000e+04,9.724760000000000000e+05,1.299983114004135132e-01,4.079917073249816895e-02,1.436358690261840820e-02,-2.386219985783100128e-02,-1.731325340270996094e+01,-3.110296440124511719e+01
4.078793359375000000e+04,9.732390000000000000e+05,-7.559081166982650757e-02,1.191924363374710083e-01,2.003445103764533997e-02,2.048610337078571320e-02,-1.700692939758300781e+01,-3.085625457763671875e+01
4.082001562500000000e+04,9.740030000000000000e+05,1.215332075953483582e-01,7.480917870998382568e-02,2.064574882388114929e-02,-2.030730620026588440e-02,-1.691078567504882812e+01,-3.076427650451660156e+01
4.085212109375000000e+04,9.747660000000000000e+05,-7.748794555664062500e-02,-1.186604797840118408e-01,-2.704128250479698181e-02,9.696097113192081451e-03,-1.697134780883789062e+01,-3.083416938781738281e+01
4.088425390625000000e+04,9.755300000000000000e+05,-5.531023815274238586e-02,1.312710195779800415e-01,2.324434183537960052e-02,1.698763668537139893e-02,-1.692690086364746094e+01,-3.081508827209472656e+01
4.091641015625000000e+04,9.762930000000000000e+05,-5.081817880272865295e-02,-1.333720982074737549e-01,-2.898669429123401642e-02,3.808410838246345520e-03,-1.690995979309082031e+01,-3.068169784545898438e+01
4.094859375000000000e+04,9.770810000000000000e+05,4.844455420970916748e-02,-1.342709809541702271e-01,-2.398747019469738007e-02,-1.578783430159091949e-02,-1.690890121459960938e+01,-3.083728027343750000e+01
4.098080078125000000e+04,9.778440000000000000e+05,-1.201076507568359375e-01,7.630635797977447510e-02,9.197908453643321991e-03,2.721204422414302826e-02,-1.693606948852539062e+01,-3.083495140075683594e+01
4.101303515625000000e+04,9.786080000000000000e+05,9.620925784111022949e-02,-1.042689904570579529e-01,-1.624495908617973328e-02,-2.384783700108528137e-02,-1.696194076538085938e+01,-3.079553985595703125e+01
4.104529296875000000e+04,9.793710000000000000e+05,1.316896975040435791e-01,5.301798135042190552e-02,1.644346863031387329e-02,-2.345505356788635254e-02,-1.695658493041992188e+01,-3.085906982421875000e+01
4.107757812500000000e+04,9.801590000000000000e+05,-3.785848617553710938e-02,-1.379525065422058105e-01,-2.881460264325141907e-02,1.126352581195533276e-03,-1.689006042480468750e+01,-3.080111503601074219e+01
4.110988671875000000e+04,9.809220000000000000e+05,5.131850484758615494e-04,-1.424575448036193848e-01,-2.801938354969024658e-02,-6.744949147105216980e-03,-1.692623519897460938e+01,-3.080618286132812500e+01
4.114222265625000000e+04,9.816860000000000000e+05,1.014289781451225281e-01,-9.570505470037460327e-02,-1.417566090822219849e-02,-2.440858818590641022e-02,-1.711140823364257812e+01,-3.098689651489257812e+01
4.117458203125000000e+04,9.824730000000000000e+05,1.415267437696456909e-01,1.465413719415664673e-02,9.342347271740436554e-03,-2.718973532319068909e-02,-1.693691635131835938e+01,-3.082725143432617188e+01
4.120696875000000000e+04,9.832370000000000000e+05,-8.095717430114746094e-02,-1.171838939189910889e-01,-2.655163966119289398e-02,1.042758207768201828e-02,-1.692800903320312500e+01,-3.089522933959960938e+01
4.123938281250000000e+04,9.840000000000000000e+05,1.339933276176452637e-01,4.871752113103866577e-02,1.559689734131097794e-02,-2.402806282043457031e-02,-1.691913795471191406e+01,-3.085862731933593750e+01
4.127181640625000000e+04,9.847880000000000000e+05,9.228544682264328003e-02,1.087272241711616516e-01,2.550343982875347137e-02,-1.292040292173624039e-02,-1.691687202453613281e+01,-3.087585449218750000e+01
4.130428125000000000e+04,9.855510000000000000e+05,-8.409813046455383301e-02,-1.144127845764160156e-01,-2.646818943321704865e-02,1.126120891422033310e-02,-1.695449638366699219e+01,-3.082295227050781250e+01
4.133676953125000000e+04,9.863390000000000000e+05,2.462504059076309204e-02,1.401166468858718872e-01,2.850569970905780792e-02,1.668024808168411255e-03,-1.693809509277343750e+01,-3.088652038574218750e+01
4.136928125000000000e+04,9.871020000000000000e+05,-2.921845763921737671e-03,1.428642719984054565e-01,2.770348452031612396e-02,7.072769105434417725e-03,-1.689971160888671875e+01,-3.087508392333984375e+01
4.140182031250000000e+04,9.878900000000000000e+05,-1.130989342927932739e-01,8.588528633117675781e-02,1.159807201474905014e-02,2.588891424238681793e-02,-1.695344543457031250e+01,-3.094338417053222656e+01
4.143438671875000000e+04,9.886530000000000000e+05,-1.000909432768821716e-01,-1.008963510394096375e-01,-2.414126694202423096e-02,1.499651838093996048e-02,-1.694685745239257812e+01,-3.092752075195312500e+01
4.146697656250000000e+04,9.894410000000000000e+05,1.427555978298187256e-01,4.916795063763856888e-03,7.543545681983232498e-03,-2.735019288957118988e-02,-1.690298843383789062e+01,-3.094237518310546875e+01
4.149958984375000000e+04,9.902280000000000000e+05,-5.304003600031137466e-03,1.424760520458221436e-01,2.764289453625679016e-02,7.426181808114051819e-03,-1.691914749145507812e+01,-3.086568832397460938e+01
4.153223437500000000e+04,9.909920000000000000e+05,3.543708100914955139e-02,1.370915919542312622e-01,2.835863642394542694e-02,-8.240783936344087124e-04,-1.697887802124023438e+01,-3.094262886047363281e+01
4.156490234375000000e+04,9.917790000000000000e+05,1.264423727989196777e-01,6.528973579406738281e-02,1.863497309386730194e-02,-2.190055884420871735e-02,-1.693565750122070312e+01,-3.082548522949218750e+01
4.159759375000000000e+04,9.925660000000000000e+05,1.372414380311965942e-01,3.437548130750656128e-02,1.276677101850509644e-02,-2.505356818437576294e-02,-1.698603439331054688e+01,-3.102003860473632812e+01
4.163031250000000000e+04,9.933300000000000000e+05,1.425706595182418823e-01,-5.117908120155334473e-03,5.465222988277673721e-03,-2.784730494022369385e-02,-1.691380500793457031e+01,-3.094020080566406250e+01
4.166305468750000000e+04,9.941170000000000000e+05,-9.107917547225952148e-02,1.063419505953788757e-01,1.655978709459304810e-02,2.250697463750839233e-02,-1.707654762268066406e+01,-3.107465553283691406e+01
4.169582812500000000e+04,9.949050000000000000e+05,-5.209451913833618164e-02,-1.308376491069793701e-01,-2.766656689345836639e-02,3.987737931311130524e-03,-1.702626419067382812e+01,-3.107159423828125000e+01
4.172862109375000000e+04,9.956920000000000000e+05,8.560218662023544312e-02,1.012460440397262573e-01,2.370863035321235657e-02,-1.203049719333648682e-02,-1.755018234252929688e+01,-3.150683975219726562e+01
4.176144531250000000e+04,9.964560000000000000e+05,-8.897660672664642334e-02,-9.581916779279708862e-02,-2.260609716176986694e-02,1.277944538742303848e-02,-1.767050933837890625e+01,-3.171114730834960938e+01
4.179429296875000000e+04,9.972430000000000000e+05,-5.661188438534736633e-02,1.238889992237091064e-01,2.148873731493949890e-02,1.675506308674812317e-02,-1.731576728820800781e+01,-3.129304885864257812e+01
4.182716406250000000e+04,9.980310000000000000e+05,1.225617378950119019e-01,1.354667171835899353e-02,8.221382275223731995e-03,-2.320098131895065308e-02,-1.818016624450683594e+01,-3.217615890502929688e+01
4.186006250000000000e+04,9.988180000000000000e+05,1.376210600137710571e-01,1.471867226064205170e-02,9.014519862830638885e-03,-2.586816437542438507e-02,-1.717690849304199219e+01,-3.124693679809570312e+01
4.189298828125000000e+04,9.996050000000000000e+05,-1.175618469715118408e-01,5.410610232502222061e-03,-4.096826538443565369e-03,2.337347529828548431e-02,-1.858548355102539062e+01,-3.249411773681640625e+01
4.192594140625000000e+04,1.000393000000000000e+06,-7.823642343282699585e-03,1.086890622973442078e-01,2.082527615129947662e-02,6.287484429776668549e-03,-1.925383949279785156e+01,-3.324932479858398438e+01
4.195891796875000000e+04,1.001180000000000000e+06,-1.132908016443252563e-01,-1.905095577239990234e-02,-8.902003057301044464e-03,2.115665562450885773e-02,-1.879500198364257812e+01,-3.278313064575195312e+01
4.199192187500000000e+04,1.001968000000000000e+06,-1.190775111317634583e-01,7.642226666212081909e-02,9.486407041549682617e-03,2.639687620103359222e-02,-1.698539924621582031e+01,-3.104142951965332031e+01
4.202494921875000000e+04,1.002755000000000000e+06,-6.714815646409988403e-02,-1.163375973701477051e-01,-2.573062665760517120e-02,7.621728349477052689e-03,-1.743683815002441406e+01,-3.142573356628417969e+01
4.205800390625000000e+04,1.003542000000000000e+06,-8.593880385160446167e-02,1.040646284818649292e-01,1.619487628340721130e-02,2.135941572487354279e-02,-1.739572525024414062e+01,-3.143573951721191406e+01
4.209108593750000000e+04,1.004330000000000000e+06,2.796584181487560272e-02,-1.349864751100540161e-01,-2.473295293748378754e-02,-1.149752084165811539e-02,-1.721167755126953125e+01,-3.128478622436523438e+01
4.212419140625000000e+04,1.005117000000000000e+06,5.095197353512048721e-03,1.366923004388809204e-01,2.641198225319385529e-02,5.168083123862743378e-03,-1.727908897399902344e+01,-3.140080451965332031e+01
4.215732421875000000e+04,1.005905000000000000e+06,1.104419827461242676e-01,8.763527870178222656e-02,2.173163928091526031e-02,-1.721265166997909546e-02,-1.701640892028808594e+01,-3.114333915710449219e+01
4.219048437500000000e+04,1.006692000000000000e+06,-1.428553313016891479e-01,-3.309807972982525826e-03,-6.969898473471403122e-03,2.719544246792793274e-02,-1.689974021911621094e+01,-3.103379249572753906e+01
4.222366796875000000e+04,1.007503000000000000e+06,1.425786763429641724e-01,2.190105384215712547e-03,6.743476726114749908e-03,-2.712742239236831665e-02,-1.691788482666015625e+01,-3.107142448425292969e+01
4.225687890625000000e+04,1.008291000000000000e+06,-1.125764474272727966e-01,-8.724844455718994141e-02,-2.164356224238872528e-02,1.745901443064212799e-02,-1.692809104919433594e+01,-3.111673736572265625e+01
4.229011718750000000e+04,1.009078000000000000e+06,-1.426644176244735718e-01,1.085182465612888336e-02,-4.263867624104022980e-03,2.772688306868076324e-02,-1.688863182067871094e+01,-3.104047012329101562e+01
4.232337890625000000e+04,1.009866000000000000e+06,-6.862708181142807007e-02,-1.243351176381111145e-01,-2.678269892930984497e-02,7.811609189957380295e-03,-1.695317840576171875e+01,-3.108833694458007812e+01
4.235666796875000000e+04,1.010677000000000000e+06,-1.421965658664703369e-01,6.597027648240327835e-03,-4.918091930449008942e-03,2.749810181558132172e-02,-1.693288040161132812e+01,-3.107719802856445312e+01
4.238998437500000000e+04,1.011464000000000000e+06,2.287905663251876831e-02,1.409468501806259155e-01,2.766948379576206207e-02,1.687255688011646271e-03,-1.690594100952148438e+01,-3.114385986328125000e+01
4.242332812500000000e+04,1.012252000000000000e+06,-5.940555594861507416e-03,-1.425045132637023926e-01,-2.751028910279273987e-02,-4.906676243990659714e-03,-1.691588592529296875e+01,-3.107409477233886719e+01
4.245669531250000000e+04,1.013063000000000000e+06,-5.888328887522220612e-03,-1.425708234310150146e-01,-2.730786800384521484e-02,-5.020887590944766998e-03,-1.691198539733886719e+01,-3.112985610961914062e+01
4.249008984375000000e+04,1.013850000000000000e+06,7.814060151576995850e-02,-1.187114119529724121e-01,-1.919120177626609802e-02,-2.004078403115272522e-02,-1.694684028625488281e+01,-3.113545989990234375e+01
4.252351171875000000e+04,1.014662000000000000e+06,-1.310859173536300659e-01,-5.443971976637840271e-02,-1.610789820551872253e-02,2.248885296285152435e-02,-1.695785331726074219e+01,-3.116217613220214844e+01
